"gene","log2FC","padj"
"ENSG00000170759",0.0568321264438668,0.365982805951281
"ENSG00000243302",-0.0805764068444048,0.36609251517573
"ENSG00000108947",0.135771711872457,0.36618022910769
"ENSG00000257303",0.0774844718072673,0.36618022910769
"ENSG00000144320",-0.0519970490827813,0.366346210998851
"ENSG00000134313",0.0579868826959638,0.366732261836926
"ENSG00000240914",0.105864241968268,0.366771961175314
"ENSG00000214357",-0.0821383606509447,0.366910290366414
"ENSG00000042832",0.126329826338271,0.367175913908343
"ENSG00000278869",0.145502868079919,0.367513962577457
"ENSG00000241258",0.0411254847431014,0.367703144863849
"ENSG00000171813",-0.0845322943309724,0.367755279830705
"ENSG00000229944",-0.0910556781684758,0.367971246195733
"ENSG00000280383",-0.13348628747151,0.367992096936452
"ENSG00000122543",-0.133634233214831,0.368073946981773
"ENSG00000110906",0.0377334796745978,0.368170978173674
"ENSG00000250081",0.14710427276836,0.368211254009609
"ENSG00000128886",-0.111253201061944,0.368308650468457
"ENSG00000251050",0.14488452553391,0.368308650468457
"ENSG00000170396",0.120805338200829,0.368706431495218
"ENSG00000035862",-0.0862167677502194,0.368894651095182
"ENSG00000210049",-0.168745186599914,0.368973806671656
"ENSG00000269044",-0.071373977195276,0.368973806671656
"ENSG00000172613",-0.0704189678590987,0.369037097403888
"ENSG00000283317",0.115380969431734,0.369133977202306
"ENSG00000240395",-0.117576235748578,0.369325609949694
"ENSG00000103932",-0.0443150981535903,0.369515861087513
"ENSG00000287978",-0.117943097330163,0.369832613230291
"ENSG00000166848",-0.0508419151978041,0.370040660884746
"ENSG00000241478",0.121536900288813,0.370116737624436
"ENSG00000259081",-0.103611581174493,0.370170504201822
"ENSG00000221890",0.125994527495721,0.370209687692361
"ENSG00000090971",-0.0960868667376614,0.370335269471878
"ENSG00000067177",-0.0700193995143033,0.370456053984875
"ENSG00000166866",-0.121229234867262,0.370592621102321
"ENSG00000135924",0.06320629071713,0.3707606140676
"ENSG00000232931",0.0945046525587722,0.370955366595384
"ENSG00000108423",0.0770827918706636,0.371134863355569
"ENSG00000008130",0.0445133843554102,0.371547825916632
"ENSG00000261461",0.0750210153178971,0.371810563671227
"ENSG00000255282",0.158422462419241,0.371844069938778
"ENSG00000101605",0.108092129594459,0.37203190678051
"ENSG00000157873",-0.0852906269922413,0.37203190678051
"ENSG00000170873",-0.102664681441072,0.37203190678051
"ENSG00000178660",0.110940825833755,0.372181141307422
"ENSG00000278330",0.133602268152683,0.372354875177917
"ENSG00000173193",0.0896147271127213,0.372658703682183
"ENSG00000169992",0.064946767729764,0.372696056624456
"ENSG00000253988",-0.151072934088818,0.373033945552874
"ENSG00000267152",-0.0752424589928228,0.373327715077365
"ENSG00000144369",0.122980918437924,0.373594521871721
"ENSG00000117410",0.0666606011155043,0.373701367004863
"ENSG00000142303",0.100971933666733,0.374184633029029
"ENSG00000178460",0.111920162106203,0.374229921435265
"ENSG00000004660",-0.0776424495043551,0.37449668130728
"ENSG00000266289",-0.0976213964121257,0.374767664444081
"ENSG00000118961",0.0668830459193586,0.374780429598273
"ENSG00000256417",0.396049811269215,0.375158263828494
"ENSG00000241058",0.0471324642604613,0.375273108799895
"ENSG00000260608",0.132860118395219,0.375370237172741
"ENSG00000279673",-0.123320222393079,0.37570802050805
"ENSG00000261187",0.0969756210091875,0.376078958153722
"ENSG00000255737",0.110633599408847,0.376322502902361
"ENSG00000230989",0.0609732230471818,0.376379799768693
"ENSG00000107779",0.0545867559601062,0.376458148766042
"ENSG00000184465",0.0859303008784351,0.377080975609117
"ENSG00000049239",-0.0571816481665385,0.377293522858194
"ENSG00000161133",-0.2027855822501,0.377559599164583
"ENSG00000163689",-0.113566628578958,0.377727954827749
"ENSG00000148450",0.0746700574987587,0.378041565920116
"ENSG00000123427",0.0524752063647088,0.378128964831277
"ENSG00000237188",0.138178089112741,0.378218154560437
"ENSG00000267648",-0.116382016245952,0.378335403252381
"ENSG00000267100",0.0767861136775431,0.378429191782699
"ENSG00000168237",-0.0761744334919387,0.378777806727565
"ENSG00000255443",0.14005584169435,0.378914160073483
"ENSG00000173542",-0.0635632622513567,0.378971967980104
"ENSG00000258168",0.136282347702171,0.378982155626404
"ENSG00000178996",-0.0521938734762545,0.379030189511657
"ENSG00000124602",-0.124336006192873,0.37946493635416
"ENSG00000197769",-0.155838216618509,0.379623767429196
"ENSG00000213453",0.0807942630190592,0.379740119619183
"ENSG00000079459",0.070541001742922,0.380336317651466
"ENSG00000243989",-0.0870315235134633,0.380675670717812
"ENSG00000256540",0.0969177058865189,0.380863278895854
"ENSG00000267938",0.125033096495781,0.380864535024047
"ENSG00000205531",-0.0398490277061788,0.3809082450083
"ENSG00000171291",0.0910789322158067,0.381036679352387
"ENSG00000275895",0.16947655620433,0.381053394081134
"ENSG00000286070",-0.12339473347608,0.381053394081134
"ENSG00000004777",0.0913321574354183,0.381186393533049
"ENSG00000111450",0.0530273593425262,0.381195211474305
"ENSG00000286634",-0.123765498880649,0.381195211474305
"ENSG00000198131",0.0566928611235168,0.381218653051836
"ENSG00000268088",-0.243872260399735,0.381269276345273
"ENSG00000287665",0.130082609273829,0.381462217220171
"ENSG00000110711",0.0720382875996014,0.381467105288703
"ENSG00000230912",-0.0990602673566743,0.382211789843295
"ENSG00000224276",-0.191578943487423,0.382296876403259
"ENSG00000235172",0.114424360830194,0.382321711746623
"ENSG00000213542",-0.10635138452077,0.382342591667978
"ENSG00000262873",-0.125395006921265,0.38237398863607
"ENSG00000186318",0.0590448068172591,0.382689772735257
"ENSG00000279086",0.10015939962315,0.383080855304139
"ENSG00000287408",0.162200685381798,0.383080855304139
"ENSG00000166669",0.1064324750705,0.38316460871448
"ENSG00000156603",0.0518304126771807,0.383172733256763
"ENSG00000250770",0.136874842181689,0.383420832854826
"ENSG00000161911",-0.105158519745108,0.383537516418827
"ENSG00000235351",-0.130246011561698,0.38373887552255
"ENSG00000143333",0.0985945998087469,0.384122513125874
"ENSG00000235272",-0.157814613080959,0.384324214366783
"ENSG00000143545",0.0813114199951349,0.384337302509376
"ENSG00000106976",-0.0896902121031731,0.384351686831357
"ENSG00000142178",0.20424612523262,0.384362326386353
"ENSG00000173113",0.0649788042725531,0.384362326386353
"ENSG00000130818",0.0647304750390267,0.384506411177768
"ENSG00000105939",0.0463990999301603,0.384655885379265
"ENSG00000164494",-0.0696974825002739,0.384655885379265
"ENSG00000077097",-0.0472186288830963,0.384758953089461
"ENSG00000182534",0.0741112640701738,0.384759415570691
"ENSG00000073169",0.078986141722335,0.38484701053194
"ENSG00000140932",0.102212510743916,0.384938575834442
"ENSG00000247516",-0.118833745528251,0.38538050434796
"ENSG00000155816",0.179378942270395,0.385789313796763
"ENSG00000241472",-0.105629263254318,0.3859483700509
"ENSG00000119508",0.150624352790936,0.386064863537422
"ENSG00000203441",-0.114860924309076,0.386180482640779
"ENSG00000214389",0.084857133950119,0.386454041938666
"ENSG00000169246",-0.0933706906901704,0.386565921411426
"ENSG00000137074",0.0452754389760629,0.386780787096365
"ENSG00000267102",-0.0922182981991003,0.387481044651929
"ENSG00000168214",0.0378094762403338,0.3875701866953
"ENSG00000075413",0.0389302625068885,0.387574201808282
"ENSG00000274210",-0.172179002196815,0.387574201808282
"ENSG00000119318",-0.042380855568174,0.387601065047783
"ENSG00000229413",0.0848125134174973,0.387778120819704
"ENSG00000184436",0.0676977891068982,0.387867683606898
"ENSG00000279204",0.115094138417546,0.387992083980412
"ENSG00000226312",0.131703333016216,0.388393691515041
"ENSG00000197992",-0.147892256500438,0.388623335327629
"ENSG00000228668",0.170845277232493,0.388658867933667
"ENSG00000242622",0.0691255993090301,0.388860764976982
"ENSG00000170631",0.0523370811530434,0.38900458391722
"ENSG00000173221",0.0911294394897552,0.389293539394973
"ENSG00000231205",0.123940081444428,0.389524596639346
"ENSG00000148824",0.0784777736799371,0.389830265628774
"ENSG00000236861",-0.0883428840430886,0.390282243591289
"ENSG00000236397",-0.147096764522012,0.390579937866829
"ENSG00000197584",0.191391157898498,0.390762095725368
"ENSG00000149115",-0.0586341601288017,0.39119519391451
"ENSG00000183734",0.16446666364622,0.39119519391451
"ENSG00000225079",0.15194919024759,0.391227619569921
"ENSG00000197183",0.0576207092126979,0.391270933064211
"ENSG00000286334",-0.192527271263207,0.391308616899156
"ENSG00000255967",-0.113039135998197,0.391309475522117
"ENSG00000259956",0.0347200270736674,0.391466878951224
"ENSG00000279168",-0.135474912101597,0.391533292539564
"ENSG00000147576",0.111910325149495,0.391593148023714
"ENSG00000272768",0.093678595514558,0.39174237561222
"ENSG00000260988",0.131762239020787,0.392060366242699
"ENSG00000259663",0.201239956466757,0.392412564026705
"ENSG00000134042",-0.0986583874723387,0.392439564637635
"ENSG00000140993",-0.0698230553541293,0.392586098313153
"ENSG00000135424",0.118561992326288,0.39264883535437
"ENSG00000254180",0.233096998769552,0.392698796118676
"ENSG00000235244",-0.154673316421735,0.392733423135558
"ENSG00000205809",0.210796041413444,0.392792444616373
"ENSG00000105499",-0.0850990262500389,0.392982546097513
"ENSG00000172878",-0.0575019130094602,0.393481972653218
"ENSG00000198898",0.04245449579324,0.393588737086284
"ENSG00000241749",-0.140636625930408,0.393710923848638
"ENSG00000169689",0.0855907889193838,0.393789487372697
"ENSG00000240877",0.144415587668816,0.394049271910417
"ENSG00000232860",0.0938369978123998,0.394276124379281
"ENSG00000267809",-0.0782222761425372,0.394340213052655
"ENSG00000112294",-0.0897094667156091,0.394655285108929
"ENSG00000244953",-0.14397781103657,0.395318009499513
"ENSG00000224892",0.0823266731688944,0.395614819771365
"ENSG00000263766",0.0961276597805346,0.395787091010139
"ENSG00000040199",-0.0611561928935577,0.395839667775569
"ENSG00000233588",0.0946963688687719,0.396249348568507
"ENSG00000115760",-0.0644173172334246,0.39629311756189
"ENSG00000237223",0.293214290260495,0.396622091995141
"ENSG00000167862",0.0656152566648552,0.396660200070233
"ENSG00000163762",0.109255893844482,0.396728089407264
"ENSG00000225790",-0.245892712072335,0.396935354311694
"ENSG00000169583",0.152959740050088,0.396972801266171
"ENSG00000001084",-0.0648096798766391,0.397563166408392
"ENSG00000163795",0.0588539797478445,0.397563166408392
"ENSG00000197134",-0.117998479652288,0.397828965915299
"ENSG00000124343",0.113552871393933,0.397872158981189
"ENSG00000257838",-0.112412909919416,0.39802275357534
"ENSG00000261123",-0.123462252276104,0.398029338127138
"ENSG00000275720",0.124800982505607,0.398047133364335
"ENSG00000117500",-0.0547955883141904,0.398139767779484
"ENSG00000138835",-0.0494805590066165,0.398139767779484
"ENSG00000079616",0.060748468462702,0.39827511117711
"ENSG00000196352",0.0828354683279977,0.398431427753071
"ENSG00000281344",0.107958164946315,0.398431427753071
"ENSG00000143458",-0.0579275625186085,0.3987834065942
"ENSG00000186628",-0.152554763082188,0.3987834065942
"ENSG00000129244",0.10980089553057,0.398794135348366
"ENSG00000165272",-0.180060612765383,0.399043854076013
"ENSG00000282393",-0.116694751264941,0.399140025861959
"ENSG00000198842",-0.158574817031543,0.399437996840426
"ENSG00000117616",-0.0707647684179525,0.39948814328613
"ENSG00000236811",0.0944499538363502,0.39952104952156
"ENSG00000011258",-0.0682806831562915,0.399561926444866
"ENSG00000164889",0.0599654907382357,0.399584363951543
"ENSG00000256006",0.120399417181894,0.399703230118781
"ENSG00000153976",0.115984036545897,0.399718175047452
"ENSG00000276728",-0.0873247656627086,0.400180219407098
"ENSG00000164967",-0.0655321119826256,0.40047823653281
"ENSG00000151914",-0.0977947453481308,0.400722442967231
"ENSG00000279058",-0.139084010247915,0.400722442967231
"ENSG00000274272",0.114025532215709,0.401223426780079
"ENSG00000122386",-0.0865389016889607,0.401530400774875
"ENSG00000283098",0.195897314757899,0.402282207097212
"ENSG00000110076",-0.113301979382809,0.402800565808958
"ENSG00000237765",0.0510898302988249,0.402864310361505
"ENSG00000270000",0.11570062361289,0.403143069293422
"ENSG00000219507",0.079836498489736,0.403357570843078
"ENSG00000255310",-0.137140913946639,0.403529677289695
"ENSG00000155463",-0.0422532477007821,0.404067429350663
"ENSG00000113088",0.161964720671292,0.404120792191867
"ENSG00000103723",0.164041502012955,0.40421665680273
"ENSG00000135587",-0.0662859595903062,0.404244361679378
"ENSG00000130159",0.0649316626861916,0.404271986872662
"ENSG00000286836",-0.149931084475988,0.404271986872662
"ENSG00000288568",-0.121872481492173,0.404435419396086
"ENSG00000104859",0.0674907234120329,0.404540224709583
"ENSG00000235109",0.08519526100537,0.404682411242471
"ENSG00000274220",-0.0779113125858367,0.405239859094782
"ENSG00000152484",-0.0517763023898549,0.405313875175828
"ENSG00000139187",0.0979707405954246,0.405381058918867
"ENSG00000113657",0.0914706259540623,0.405394488890556
"ENSG00000245025",0.0804466899533867,0.405394488890556
"ENSG00000184432",0.0452452394201519,0.405496480743603
"ENSG00000243964",-0.0995868229336992,0.405607726475225
"ENSG00000103066",0.0560076863867163,0.405699029714818
"ENSG00000175741",0.0468807049448798,0.4059622961767
"ENSG00000271869",0.112641176606413,0.405975808222511
"ENSG00000069399",-0.071627452110054,0.405983816568207
"ENSG00000136193",0.0924613316226438,0.406298473949899
"ENSG00000232587",0.122430228045977,0.40653493876162
"ENSG00000182208",-0.0628754596657961,0.406876660381102
"ENSG00000139291",-0.0514144408412389,0.407125463094671
"ENSG00000163993",-0.195828944625065,0.407419864135385
"ENSG00000200090",-0.0987133993582324,0.407419864135385
"ENSG00000096070",-0.0542351965139481,0.407463018121936
"ENSG00000120885",0.130865166691285,0.40746725966178
"ENSG00000214102",-0.139668258828197,0.407506958778625
"ENSG00000182752",0.111225880469445,0.407770246424126
"ENSG00000270055",-0.0774326291783583,0.408215535403613
"ENSG00000258203",-0.269390602163725,0.40830294537278
"ENSG00000235912",-0.100810249515195,0.408455044258536
"ENSG00000269463",-0.111156407054607,0.408509985228511
"ENSG00000103363",-0.0782329495989804,0.40969451906397
"ENSG00000249506",-0.299669882977669,0.41006040349664
"ENSG00000211699",0.143587714228947,0.41009746864892
"ENSG00000133665",-0.168854398898648,0.410183706883735
"ENSG00000125863",0.0429041684287816,0.410186077522124
"ENSG00000270673",0.109263683533535,0.410186077522124
"ENSG00000151414",0.0542490022126799,0.410740408100353
"ENSG00000214944",-0.0771515766676986,0.410980406255878
"ENSG00000186676",0.184601404248915,0.411482401373871
"ENSG00000173511",-0.0613546914526272,0.411648293137887
"ENSG00000177989",0.10233453797911,0.41165395680568
"ENSG00000215187",-0.135205216698312,0.41176291463995
"ENSG00000149269",-0.0929237162606037,0.412043211381979
"ENSG00000175773",-0.0885265999765564,0.412043211381979
"ENSG00000261327",0.117830969306714,0.412530497003678
"ENSG00000172845",-0.042976580541534,0.412817370965041
"ENSG00000130958",-0.048044209262854,0.41300338344392
"ENSG00000260671",-0.20738752220952,0.413003684970539
"ENSG00000162174",0.142425290802452,0.41308996496112
"ENSG00000251661",-0.103936627343197,0.41314307961731
"ENSG00000256742",0.0877971098137537,0.413385913326123
"ENSG00000116661",0.144449265827554,0.413548469652107
"ENSG00000118058",0.0548287092237118,0.413548469652107
"ENSG00000160014",0.0480741989877741,0.41356004692791
"ENSG00000102312",-0.0522909821466087,0.413739448010212
"ENSG00000156976",0.0463060144006823,0.413739448010212
"ENSG00000236809",-0.0952995261869989,0.413739448010212
"ENSG00000103047",0.0503627506171965,0.414401290992933
"ENSG00000128607",-0.0516231938524817,0.414511307615888
"ENSG00000236155",-0.179444846036215,0.414669695551289
"ENSG00000174326",-0.153680521917587,0.414817068341273
"ENSG00000149654",-0.199785655696643,0.415009535485539
"ENSG00000184702",-0.118165901557166,0.415033775649559
"ENSG00000104728",0.112118451988251,0.415058488427407
"ENSG00000169220",-0.077908315151361,0.415342753759377
"ENSG00000189114",0.0450830144609686,0.415342753759377
"ENSG00000233542",-0.100640817549764,0.415342753759377
"ENSG00000090263",0.0519713446809703,0.415740453925709
"ENSG00000105607",-0.0605842748256425,0.415766397166932
"ENSG00000105619",-0.0880473133339579,0.415820004803833
"ENSG00000257956",0.151790351363424,0.415820004803833
"ENSG00000119632",0.0945770613470836,0.415927546217696
"ENSG00000100228",-0.116861525421094,0.415947091445326
"ENSG00000107186",0.0700876656001371,0.415947091445326
"ENSG00000226245",0.0881521112587912,0.415947091445326
"ENSG00000286230",-0.146358219800975,0.4161329082362
